[2024-08-04T18:12:25.181+0300][0.002s][info][gc] Using G1
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:12:32.027+0300][6,849s][info ][gc] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,707ms
[2024-08-04T18:12:32.142+0300][6,964s][info ][gc] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,536ms
[2024-08-04T18:12:32.244+0300][7,065s][info ][gc] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,381ms
[2024-08-04T18:12:32.370+0300][7,192s][info ][gc] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,921ms
[2024-08-04T18:12:32.480+0300][7,301s][info ][gc] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,082ms
[2024-08-04T18:12:32.633+0300][7,454s][info ][gc] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,851ms
[2024-08-04T18:12:32.825+0300][7,646s][info ][gc] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,136ms
[2024-08-04T18:12:32.994+0300][7,816s][info ][gc] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,956ms
[2024-08-04T18:12:33.256+0300][8,077s][info ][gc] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,834ms
[2024-08-04T18:12:33.537+0300][8,358s][info ][gc] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,710ms
[2024-08-04T18:12:33.791+0300][8,612s][info ][gc] GC(66) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,984ms
[2024-08-04T18:12:34.055+0300][8,876s][info ][gc] GC(67) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,390ms
[2024-08-04T18:12:34.295+0300][9,117s][info ][gc] GC(68) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,196ms
[2024-08-04T18:12:34.606+0300][9,428s][info ][gc] GC(69) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,901ms
[2024-08-04T18:12:34.728+0300][9,549s][info ][gc] GC(70) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,859ms
[2024-08-04T18:12:34.860+0300][9,682s][info ][gc] GC(71) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,933ms
[2024-08-04T18:12:34.996+0300][9,817s][info ][gc] GC(72) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,210ms
[2024-08-04T18:12:35.130+0300][9,952s][info ][gc] GC(73) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,014ms
[2024-08-04T18:12:35.266+0300][10,087s][info ][gc] GC(74) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,034ms
[2024-08-04T18:12:35.405+0300][10,227s][info ][gc] GC(75) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,937ms
[2024-08-04T18:12:35.540+0300][10,361s][info ][gc] GC(76) Pause Young (Normal) (G1 Evacuation Pause) 618M->6M(1024M) 2,607ms
[2024-08-04T18:12:35.678+0300][10,499s][info ][gc] GC(77) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,952ms
[2024-08-04T18:12:35.808+0300][10,630s][info ][gc] GC(78) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,153ms
[2024-08-04T18:12:35.945+0300][10,766s][info ][gc] GC(79) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,238ms
[2024-08-04T18:12:36.205+0300][11,026s][info ][gc] GC(80) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,943ms
[2024-08-04T18:12:36.329+0300][11,150s][info ][gc] GC(81) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,064ms
[2024-08-04T18:12:36.448+0300][11,270s][info ][gc] GC(82) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,368ms
[2024-08-04T18:12:36.583+0300][11,404s][info ][gc] GC(83) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,491ms
[2024-08-04T18:12:36.794+0300][11,615s][info ][gc] GC(84) Pause Young (Normal) (G1 Evacuation Pause) 619M->8M(1024M) 2,604ms
[2024-08-04T18:12:37.057+0300][11,878s][info ][gc] GC(85) Pause Young (Normal) (G1 Evacuation Pause) 619M->8M(1024M) 2,648ms
[2024-08-04T18:12:37.275+0300][12,097s][info ][gc] GC(86) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,178ms
[2024-08-04T18:12:37.547+0300][12,368s][info ][gc] GC(87) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,187ms
[2024-08-04T18:12:37.787+0300][12,609s][info ][gc] GC(88) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,387ms
[2024-08-04T18:12:38.037+0300][12,858s][info ][gc] GC(89) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,375ms
[2024-08-04T18:12:38.255+0300][13,076s][info ][gc] GC(90) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,178ms
[2024-08-04T18:12:38.408+0300][13,229s][info ][gc] GC(91) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,103ms
[2024-08-04T18:12:38.587+0300][13,408s][info ][gc] GC(92) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,476ms
[2024-08-04T18:12:38.735+0300][13,557s][info ][gc] GC(93) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,462ms
[2024-08-04T18:12:38.873+0300][13,695s][info ][gc] GC(94) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,425ms
[2024-08-04T18:12:39.032+0300][13,853s][info ][gc] GC(95) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,521ms
[2024-08-04T18:12:39.172+0300][13,993s][info ][gc] GC(96) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,438ms
[2024-08-04T18:12:39.328+0300][14,149s][info ][gc] GC(97) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,926ms
[2024-08-04T18:12:39.492+0300][14,313s][info ][gc] GC(98) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,564ms
[2024-08-04T18:12:39.664+0300][14,485s][info ][gc] GC(99) Pause Young (Normal) (G1 Evacuation Pause) 619M->9M(1024M) 3,938ms
[2024-08-04T18:12:39.828+0300][14,649s][info ][gc] GC(100) Pause Young (Normal) (G1 Evacuation Pause) 620M->9M(1024M) 3,280ms
[2024-08-04T18:12:40.049+0300][14,871s][info ][gc] GC(101) Pause Young (Normal) (G1 Evacuation Pause) 621M->9M(1024M) 2,400ms
[2024-08-04T18:12:40.233+0300][15,054s][info ][gc] GC(102) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,514ms
[2024-08-04T18:12:40.397+0300][15,218s][info ][gc] GC(103) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,079ms
[2024-08-04T18:12:40.567+0300][15,388s][info ][gc] GC(104) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,511ms
[2024-08-04T18:12:40.723+0300][15,544s][info ][gc] GC(105) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,401ms
[2024-08-04T18:12:40.867+0300][15,688s][info ][gc] GC(106) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,312ms
[2024-08-04T18:12:41.020+0300][15,841s][info ][gc] GC(107) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,564ms
[2024-08-04T18:12:41.163+0300][15,984s][info ][gc] GC(108) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,438ms
[2024-08-04T18:12:41.309+0300][16,130s][info ][gc] GC(109) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 2,346ms
[2024-08-04T18:12:41.484+0300][16,305s][info ][gc] GC(110) Pause Young (Normal) (G1 Evacuation Pause) 622M->9M(1024M) 1,660ms
