[2024-08-04T18:06:19.809+0300][0.002s][info][gc] Using G1
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:06:27.626+0300][7,820s][info ][gc] GC(66) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,165ms
[2024-08-04T18:06:27.738+0300][7,931s][info ][gc] GC(67) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,356ms
[2024-08-04T18:06:27.840+0300][8,033s][info ][gc] GC(68) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,994ms
[2024-08-04T18:06:27.948+0300][8,142s][info ][gc] GC(69) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,031ms
[2024-08-04T18:06:28.053+0300][8,246s][info ][gc] GC(70) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,976ms
[2024-08-04T18:06:28.171+0300][8,364s][info ][gc] GC(71) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,079ms
[2024-08-04T18:06:28.289+0300][8,482s][info ][gc] GC(72) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,342ms
[2024-08-04T18:06:28.404+0300][8,598s][info ][gc] GC(73) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,792ms
[2024-08-04T18:06:28.528+0300][8,721s][info ][gc] GC(74) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,135ms
[2024-08-04T18:06:28.643+0300][8,836s][info ][gc] GC(75) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,941ms
[2024-08-04T18:06:28.757+0300][8,950s][info ][gc] GC(76) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,964ms
[2024-08-04T18:06:28.882+0300][9,076s][info ][gc] GC(77) Pause Young (Normal) (G1 Evacuation Pause) 618M->6M(1024M) 1,922ms
[2024-08-04T18:06:29.008+0300][9,202s][info ][gc] GC(78) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,039ms
[2024-08-04T18:06:29.139+0300][9,332s][info ][gc] GC(79) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,436ms
[2024-08-04T18:06:29.250+0300][9,444s][info ][gc] GC(80) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,790ms
[2024-08-04T18:06:29.373+0300][9,566s][info ][gc] GC(81) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,126ms
[2024-08-04T18:06:29.492+0300][9,686s][info ][gc] GC(82) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,473ms
[2024-08-04T18:06:29.607+0300][9,801s][info ][gc] GC(83) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,197ms
[2024-08-04T18:06:29.718+0300][9,912s][info ][gc] GC(84) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,081ms
[2024-08-04T18:06:29.851+0300][10,045s][info ][gc] GC(85) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,166ms
[2024-08-04T18:06:29.966+0300][10,159s][info ][gc] GC(86) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,764ms
[2024-08-04T18:06:30.093+0300][10,287s][info ][gc] GC(87) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,440ms
[2024-08-04T18:06:30.219+0300][10,412s][info ][gc] GC(88) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,572ms
[2024-08-04T18:06:30.338+0300][10,531s][info ][gc] GC(89) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,162ms
[2024-08-04T18:06:30.462+0300][10,656s][info ][gc] GC(90) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,277ms
[2024-08-04T18:06:30.596+0300][10,790s][info ][gc] GC(91) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,953ms
[2024-08-04T18:06:30.721+0300][10,915s][info ][gc] GC(92) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,227ms
[2024-08-04T18:06:30.853+0300][11,047s][info ][gc] GC(93) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,464ms
[2024-08-04T18:06:30.977+0300][11,170s][info ][gc] GC(94) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,786ms
[2024-08-04T18:06:31.114+0300][11,308s][info ][gc] GC(95) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,044ms
[2024-08-04T18:06:31.256+0300][11,450s][info ][gc] GC(96) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,732ms
[2024-08-04T18:06:31.383+0300][11,577s][info ][gc] GC(97) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 1,892ms
[2024-08-04T18:06:31.513+0300][11,706s][info ][gc] GC(98) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,388ms
[2024-08-04T18:06:31.645+0300][11,839s][info ][gc] GC(99) Pause Young (Normal) (G1 Evacuation Pause) 619M->6M(1024M) 2,347ms
